,date,account_value
360,2019-06-10,1130358.8149808045
361,2019-06-11,1134285.4062817688
362,2019-06-12,1131836.1679318543
363,2019-06-13,1135051.0552685852
364,2019-06-14,1137562.516549408
365,2019-06-17,1135528.1315549011
366,2019-06-18,1147099.3642895813
367,2019-06-19,1149542.7184613342
368,2019-06-20,1158345.760072052
369,2019-06-21,1154801.6577084656
370,2019-06-24,1153624.6136792297
371,2019-06-25,1145852.841988861
372,2019-06-26,1145618.4071286316
373,2019-06-27,1149584.3559582825
374,2019-06-28,1158360.3043225403
375,2019-07-01,1167325.9912884827
376,2019-07-02,1171030.145707428
377,2019-07-03,1181884.8848355408
378,2019-07-05,1179790.9562466736
379,2019-07-08,1177492.0586026306
380,2019-07-09,1179412.0560544129
381,2019-07-10,1181176.4204495545
382,2019-07-11,1187389.268868744
383,2019-07-12,1196282.712502777
384,2019-07-15,1195573.9002850647
385,2019-07-16,1195571.93361026
386,2019-07-17,1185504.7878506775
387,2019-07-18,1194768.9747479553
388,2019-07-19,1184656.6140454407
389,2019-07-22,1187516.1116498108
390,2019-07-23,1196695.0546429749
391,2019-07-24,1199164.560311615
392,2019-07-25,1196220.1374981995
393,2019-07-26,1201364.9460385437
394,2019-07-29,1203339.4038785095
395,2019-07-30,1201934.5825741882
396,2019-07-31,1189290.4063733215
397,2019-08-01,1174854.2876523132
398,2019-08-02,1169637.3711331482
399,2019-08-05,1133321.2821820374
400,2019-08-06,1152029.8326886292
401,2019-08-07,1154101.3196194763
402,2019-08-08,1172953.2017987366
403,2019-08-09,1171667.7866528626
404,2019-08-12,1155113.3820279236
405,2019-08-13,1171773.169106781
406,2019-08-14,1138056.5117657776
407,2019-08-15,1138198.574929535
408,2019-08-16,1152442.8765195007
409,2019-08-19,1164142.8605664368
410,2019-08-20,1160167.0871594544
411,2019-08-21,1171072.081216156
412,2019-08-22,1171282.4949277039
413,2019-08-23,1139628.2436841126
414,2019-08-26,1152119.6685345764
415,2019-08-27,1149990.936585724
416,2019-08-28,1162018.413865387
417,2019-08-29,1179954.806290924
418,2019-08-30,1179142.454011261
419,2019-09-03,1167282.9486630554
420,2019-09-04,1180613.8910153504
421,2019-09-05,1198174.4018033142
422,2019-09-06,1203046.534264862
423,2019-09-09,1201613.5546124573
424,2019-09-10,1194298.2490170593
425,2019-09-11,1199517.221764862
426,2019-09-12,1206013.6842892761
427,2019-09-13,1204134.1194546814
428,2019-09-16,1194731.547219574
429,2019-09-17,1197116.7515195007
430,2019-09-18,1200937.4161618347
431,2019-09-19,1196535.386330902
432,2019-09-20,1191842.576478302
433,2019-09-23,1195880.903733551
434,2019-09-24,1187747.0806592102
435,2019-09-25,1196413.4644406433
436,2019-09-26,1195367.9755108948
437,2019-09-27,1194636.4481671448
438,2019-09-30,1198114.6233380432
439,2019-10-01,1181587.7272503967
440,2019-10-02,1155790.3095791931
441,2019-10-03,1163658.7064145203
442,2019-10-04,1180195.8452695007
443,2019-10-07,1176558.9641202088
444,2019-10-08,1161018.6751492615
445,2019-10-09,1170585.1353161926
446,2019-10-10,1177759.4452221985
447,2019-10-11,1189748.5703061218
448,2019-10-14,1189516.9799664612
449,2019-10-15,1193630.496186554
450,2019-10-16,1193444.1775677796
451,2019-10-17,1197328.8211148377
452,2019-10-18,1196246.8072140808
453,2019-10-21,1207819.294938385
454,2019-10-22,1198678.199952423
455,2019-10-23,1197785.0654309387
456,2019-10-24,1199113.3997967835
457,2019-10-25,1203807.4479840393
458,2019-10-28,1209228.1260922546
459,2019-10-29,1205479.9469464417
460,2019-10-30,1212019.9950192566
461,2019-10-31,1206670.0902112122
462,2019-11-01,1215889.6805279846
463,2019-11-04,1215474.1700833435
464,2019-11-05,1212878.3001034851
465,2019-11-06,1216590.372269928
466,2019-11-07,1222550.7550747986
467,2019-11-08,1223640.4771283264
468,2019-11-11,1218752.6967251892
469,2019-11-12,1221654.2208111878
470,2019-11-13,1225791.2659924622
471,2019-11-14,1223204.1187756653
472,2019-11-15,1228452.1585400696
473,2019-11-18,1227898.070946991
474,2019-11-19,1220342.4286511536
475,2019-11-20,1212338.1455624695
476,2019-11-21,1206881.6328366394
477,2019-11-22,1209885.0325101013
478,2019-11-25,1214293.640603363
479,2019-11-26,1220897.1937344666
