,date,account_value
259,2019-01-14,942319.0625866124
260,2019-01-15,958248.8424213597
261,2019-01-16,992605.6455617693
262,2019-01-17,997155.3972652166
263,2019-01-18,1014356.4750354497
264,2019-01-22,999236.4037082403
265,2019-01-23,1000142.6437480657
266,2019-01-24,995625.8036830632
267,2019-01-25,1008369.3115756719
268,2019-01-28,999839.908411762
269,2019-01-29,998009.5227992742
270,2019-01-30,1013611.8211767651
271,2019-01-31,1009867.752872112
272,2019-02-01,1014834.0379238927
273,2019-02-04,1020665.6649828069
274,2019-02-05,1022402.6304799917
275,2019-02-06,1021782.4042526414
276,2019-02-07,1008522.956978708
277,2019-02-08,1002738.9243573301
278,2019-02-11,1003305.8905289762
279,2019-02-12,1021687.9146008871
280,2019-02-13,1019410.9278359639
281,2019-02-14,1014924.3632531392
282,2019-02-15,1032019.4530388638
283,2019-02-19,1033478.7364861295
284,2019-02-20,1029660.5045716092
285,2019-02-21,1024241.7656151578
286,2019-02-22,1028737.8650773541
287,2019-02-25,1031023.2043310773
288,2019-02-26,1033082.4318434369
289,2019-02-27,1021610.8538247754
290,2019-02-28,1013223.5198136136
291,2019-03-01,1022385.7186875951
292,2019-03-04,998383.7366766031
293,2019-03-05,1000958.580956846
294,2019-03-06,995823.3952917154
295,2019-03-07,986998.0727514322
296,2019-03-08,991930.1657079752
297,2019-03-11,1005985.7797330911
298,2019-03-12,1011820.109963804
299,2019-03-13,1022927.813214689
300,2019-03-14,1026707.0767416055
301,2019-03-15,1029068.5678762491
302,2019-03-18,1040637.484509855
303,2019-03-19,1042860.8550428445
304,2019-03-20,1022635.4633573587
305,2019-03-21,1032378.5651411111
306,2019-03-22,1006183.7495321329
307,2019-03-25,1003875.1276907022
308,2019-03-26,1003446.1426137979
309,2019-03-27,992978.6891798074
310,2019-03-28,995791.6604551065
311,2019-03-29,1008090.2451197373
312,2019-04-01,1021558.4031740892
313,2019-04-02,1020588.8526682565
314,2019-04-03,1031467.9833633936
315,2019-04-04,1028053.6753332003
316,2019-04-05,1030066.6344053133
317,2019-04-08,1030241.7510740145
318,2019-04-09,1023643.2026273592
319,2019-04-10,1031222.8207761629
320,2019-04-11,1021014.477792917
321,2019-04-12,1019703.5393621309
322,2019-04-15,1010907.7741496065
323,2019-04-16,1003857.953047529
324,2019-04-17,1004188.3478297727
325,2019-04-18,1007545.2884657247
326,2019-04-22,1014225.2131656645
327,2019-04-23,1022564.0802221792
328,2019-04-24,1013139.9689487244
329,2019-04-25,1021743.6846851404
330,2019-04-26,1037036.9083904321
331,2019-04-29,1043471.8487750929
332,2019-04-30,1038409.6991498487
333,2019-05-01,1029506.8215138928
334,2019-05-02,1029731.8479755399
335,2019-05-03,1038174.7056529996
336,2019-05-06,1042461.0758007047
337,2019-05-07,1021778.2988765714
338,2019-05-08,1019593.2818019864
339,2019-05-09,1018257.9239223477
340,2019-05-10,1028355.4226596829
341,2019-05-13,999615.6550815579
342,2019-05-14,1008942.6300609586
343,2019-05-15,1005442.8362529752
344,2019-05-16,1019598.9620044705
345,2019-05-17,1013743.5607935407
346,2019-05-20,1020021.8825097806
347,2019-05-21,1027870.0176306989
348,2019-05-22,1023827.5084944989
349,2019-05-23,1006114.7687769696
350,2019-05-24,1011402.1671751478
351,2019-05-28,999900.297836746
352,2019-05-29,993983.5609478605
353,2019-05-30,998209.1857876432
354,2019-05-31,978294.429577316
355,2019-06-03,964157.1634297025
356,2019-06-04,992726.049374069
357,2019-06-05,1006871.9109463346
358,2019-06-06,1011312.583205818
359,2019-06-07,1021818.5594724424
360,2019-06-10,1018049.4396396024
361,2019-06-11,1013358.4935183866
362,2019-06-12,1005750.432059799
363,2019-06-13,1007563.311027889
364,2019-06-14,1007325.8581889913
365,2019-06-17,1006676.122898464
366,2019-06-18,1016266.617039089
367,2019-06-19,1028889.254223232
368,2019-06-20,1032793.3478587911
369,2019-06-21,1036554.6398280904
370,2019-06-24,1030105.0914577291
371,2019-06-25,1018591.7925227926
372,2019-06-26,1015561.3548167989
373,2019-06-27,1025416.6478275106
374,2019-06-28,1034731.4663814352
375,2019-07-01,1042782.7813190267
376,2019-07-02,1043747.5346530721
377,2019-07-03,1049328.1627200886
378,2019-07-05,1051898.7355388447
