,date,account_value
456,2019-10-24,1052369.668559005
457,2019-10-25,1061169.1276540062
458,2019-10-28,1066822.5479916832
459,2019-10-29,1063110.0741681359
460,2019-10-30,1073407.3351239464
461,2019-10-31,1066104.0256680748
462,2019-11-01,1075308.928374221
463,2019-11-04,1077021.357748916
464,2019-11-05,1075703.203123977
465,2019-11-06,1079161.1859540245
466,2019-11-07,1080147.627707412
467,2019-11-08,1086306.468672683
468,2019-11-11,1077098.970259597
469,2019-11-12,1079114.2985333703
470,2019-11-13,1088901.8042401574
471,2019-11-14,1086040.4098424218
472,2019-11-15,1092455.037852218
473,2019-11-18,1094870.711325576
474,2019-11-19,1095551.098563125
475,2019-11-20,1090240.980189254
476,2019-11-21,1086762.1896695397
477,2019-11-22,1092761.1253651879
478,2019-11-25,1100389.302946975
479,2019-11-26,1105322.9517392418
480,2019-11-27,1105518.459498336
481,2019-11-29,1104163.0468282006
482,2019-12-02,1097951.798182418
483,2019-12-03,1089130.8537205956
484,2019-12-04,1097398.5536603234
485,2019-12-05,1094536.5726193688
486,2019-12-06,1106351.453036239
487,2019-12-09,1103769.0828847191
488,2019-12-10,1099034.1668423912
489,2019-12-11,1105467.2050084374
490,2019-12-12,1109293.9183110497
491,2019-12-13,1109767.7778271935
492,2019-12-16,1113690.8774098656
493,2019-12-17,1114023.9132375023
494,2019-12-18,1107081.0967664025
495,2019-12-19,1117636.3081692955
496,2019-12-20,1126488.2666043541
497,2019-12-23,1127900.7751225731
498,2019-12-24,1125529.9673413537
499,2019-12-26,1126944.5971974633
500,2019-12-27,1129838.7485646508
501,2019-12-30,1120196.4357136986
502,2019-12-31,1125111.5086468956
503,2020-01-02,1134621.3618001244
504,2020-01-03,1124114.508063247
505,2020-01-06,1122122.8107785485
506,2020-01-07,1119769.2734669945
507,2020-01-08,1124701.7574109337
508,2020-01-09,1131870.2421368859
509,2020-01-10,1130205.8333462975
510,2020-01-13,1135778.5568112633
511,2020-01-14,1136354.367854049
512,2020-01-15,1138115.2698468468
513,2020-01-16,1145448.8701886437
514,2020-01-17,1148131.0113553307
515,2020-01-21,1145730.9989880822
516,2020-01-22,1151281.0045956871
517,2020-01-23,1148493.1598080895
518,2020-01-24,1148483.1576756737
519,2020-01-27,1135457.0501050255
520,2020-01-28,1131952.961741378
521,2020-01-29,1123091.0779294274
522,2020-01-30,1130258.4050702355
523,2020-01-31,1122679.0156926415
524,2020-02-03,1127724.6100377343
525,2020-02-04,1141569.4091023705
526,2020-02-05,1160249.7989491723
527,2020-02-06,1162248.1160229943
528,2020-02-07,1150424.5477971337
529,2020-02-10,1155562.5414990685
530,2020-02-11,1155218.3858327172
531,2020-02-12,1158320.6871289513
532,2020-02-13,1154194.399607589
533,2020-02-14,1153164.2541264794
534,2020-02-18,1144721.7242192528
535,2020-02-19,1149954.7984303734
536,2020-02-20,1147615.4262036583
537,2020-02-21,1144193.6124829552
538,2020-02-24,1112696.151976516
539,2020-02-25,1083679.9773921368
540,2020-02-26,1075540.1808909771
541,2020-02-27,1035149.4330615399
542,2020-02-28,1023309.9994677899
543,2020-03-02,1059446.2306842206
544,2020-03-03,1030091.3968524334
545,2020-03-04,1082330.5784129498
546,2020-03-05,1053678.5173739789
547,2020-03-06,1050942.9433116314
548,2020-03-09,985257.4251956341
549,2020-03-10,1035588.1614016888
550,2020-03-11,978558.5301913617
551,2020-03-12,883584.8100604413
552,2020-03-13,961453.5371837018
553,2020-03-16,888912.7341517804
554,2020-03-17,934196.1035251019
555,2020-03-18,910701.5487117169
556,2020-03-19,884972.6399287579
557,2020-03-20,825448.9964732525
558,2020-03-23,794858.6269664166
559,2020-03-24,870036.870332658
560,2020-03-25,877564.799882829
561,2020-03-26,928573.9934596417
562,2020-03-27,901781.2198962567
563,2020-03-30,942880.3225840924
564,2020-03-31,925140.6660060284
565,2020-04-01,900735.835416734
566,2020-04-02,934532.8213328717
567,2020-04-03,921549.3006610272
568,2020-04-06,968967.0958155987
569,2020-04-07,964455.4899310467
570,2020-04-08,990755.3429965375
571,2020-04-09,994182.9991778729
572,2020-04-13,986041.7679652569
573,2020-04-14,1018673.008867204
574,2020-04-15,999635.3989314435
575,2020-04-16,997684.9432124493
576,2020-04-17,1021551.2316722271
577,2020-04-20,1002666.0011577008
